,Player,Rk,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Column1,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary,Offensive Archetype,Pos,LEBRON,O-LEBRON,D-LEBRON,Wins Added,BOXLEBRON,BOXOLEBRON,BOXDLEBRON
367,Terence Davis,117.0,23.0,32,495,10.866666666666667,0.547,0.5976666666666666,0.09766666666666667,1.6333333333333335,12.533333333333333,7.0,10.166666666666666,1.7,1.2333333333333334,12.533333333333333,21.03333333333333,,-0.13333333333333333,0.3,0.19999999999999998,0.013666666666666666,-1.8666666666666665,-1.4333333333333333,-3.266666666666667,-0.13333333333333333,1517981.0,Movement Shooter,SG,-1.4,-0.53,-0.87,0.4,-1.26,-0.52,-0.74
368,Terrance Ferguson,148.0,22.0,13,49,-7.1,0.143,0.714,0.0,0.0,2.2,1.1,4.9,1.0,0.0,36.4,9.6,,-0.2,0.0,-0.2,-0.163,-12.1,-2.7,-14.8,-0.2,3944013.0,Stationary Shooter,SG,-1.38,-0.57,-0.81,0.0,-1.23,-0.49,-0.74
369,Terrence Ross,429.0,29.0,46,1347,13.3,0.53,0.429,0.224,1.1,11.6,6.1,13.1,1.7,1.4,9.9,24.1,,0.0,1.0,1.0,0.034,-1.3,-1.1,-2.4,-0.1,13500000.0,Off Screen Shooter,SG,-1.56,-0.64,-0.92,0.7,-1.97,-1.09,-0.87
370,Terry Rozier,430.0,26.0,56,1908,17.7,0.595,0.515,0.178,1.7,11.9,6.7,19.1,1.8,1.2,10.0,24.4,,3.0,1.6,4.5,0.114,2.7,-0.7,2.0,1.9,18900000.0,Primary Ball Handler,SG,0.24,1.26,-1.02,3.1,0.73,1.35,-0.62
371,Thaddeus Young,523.0,32.0,56,1345,20.9,0.596,0.067,0.159,11.4,17.0,14.2,26.6,2.3,2.1,16.4,22.0,,2.6,1.7,4.4,0.156,2.1,1.3,3.4,1.8,13545000.0,Post Scorer,PF,1.47,1.76,-0.3,3.2,0.46,0.48,-0.02
372,Thanasis Antetokounmpo,14.0,28.0,47,490,11.5,0.548,0.19,0.31,11.6,13.5,12.6,10.9,1.8,1.8,21.8,15.7,,0.2,0.6,0.8,0.074,-3.0,-0.1,-3.1,-0.1,1701593.0,Roll + Cut Big,SF,-2.34,-2.64,0.3,0.0,-1.95,-1.92,-0.04
373,Thomas Bryant,77.0,23.0,10,271,18.8,0.704,0.231,0.264,7.0,16.7,11.9,8.4,0.7,2.5,9.8,17.2,,0.7,0.2,1.0,0.171,2.1,-1.7,0.4,0.2,8333333.0,Roll + Cut Big,C,0.13,-0.45,0.59,0.4,0.2,-0.46,0.66
374,Thon Maker,299.0,23.0,8,76,18.8,0.657,0.111,0.611,11.6,15.1,13.3,7.8,1.3,4.8,11.6,14.8,,0.2,0.1,0.3,0.181,0.3,1.2,1.5,0.1,309355.0,Roll + Cut Big,C,-0.41,-0.52,0.11,0.1,-0.18,-0.37,0.19
375,Tobias Harris,202.0,28.0,51,1686,20.4,0.605,0.228,0.229,3.3,20.3,11.9,18.0,1.3,2.4,10.1,24.1,,3.5,2.5,6.0,0.172,3.0,0.8,3.8,2.5,33517241.0,Shot Creator,PF,2.22,0.52,1.7,4.9,2.33,1.22,1.11
376,Tony Bradley,62.0,23.0,23,379,20.7,0.6756666666666667,0.017666666666666664,0.24266666666666667,13.899999999999999,23.700000000000003,18.866666666666667,7.966666666666668,1.2000000000000002,3.733333333333333,12.266666666666666,15.799999999999999,,1.0,0.5333333333333333,1.5333333333333334,0.19466666666666665,1.0999999999999999,0.16666666666666666,1.2333333333333334,0.3333333333333333,3542060.0,Roll + Cut Big,C,0.64,-0.18,0.82,1.0,-0.06,-0.54,0.48
377,Tony Snell,453.0,29.0,40,839,9.8,0.721,0.667,0.075,2.0,10.2,6.2,8.1,0.5,1.1,10.6,8.8,,1.4,0.3,1.8,0.102,-0.2,-0.4,-0.6,0.3,12178571.0,Stationary Shooter,SG,-3.26,-2.32,-0.94,-0.5,-2.63,-2.05,-0.58
378,Torrey Craig,109.0,30.0,25,339,13.233333333333334,0.5536666666666666,0.472,0.06733333333333331,7.666666666666667,18.533333333333335,13.266666666666666,8.466666666666667,2.1,2.733333333333333,10.5,13.333333333333334,,0.3666666666666667,0.5333333333333333,0.9333333333333332,0.12766666666666668,-0.6666666666666666,1.3666666666666665,0.7000000000000001,0.26666666666666666,1678854.0,Stretch Big,SF,-1.69,-0.76,-0.93,0.2,-0.68,-0.81,0.13
379,Trae Young,524.0,22.0,54,1849,22.5,0.583,0.359,0.495,2.1,10.4,6.3,45.3,1.3,0.5,16.3,32.9,,4.9,1.1,6.0,0.155,5.3,-1.7,3.5,2.6,6571800.0,Primary Ball Handler,PG,2.11,4.26,-2.16,5.3,2.6,4.1,-1.5
380,Tre Jones,260.0,21.0,29,156,10.1,0.529,0.063,0.188,3.3,5.5,4.4,17.1,1.9,0.0,18.8,17.9,,-0.1,0.1,0.1,0.022,-3.6,-1.5,-5.2,-0.1,898310.0,Slasher,PG,-1.75,-1.11,-0.64,0.0,-1.57,-0.9,-0.67
381,Trevor Ariza,19.0,35.0,20,540,10.3,0.524,0.579,0.193,3.2,15.4,9.4,9.4,1.3,2.1,7.1,14.1,,0.2,0.6,0.9,0.078,-2.3,0.0,-2.3,0.0,12800000.0,Stationary Shooter,SF,-0.74,-1.05,0.31,0.4,-0.26,-0.91,0.66
382,Trey Burke,79.0,28.0,49,700,13.1,0.559,0.489,0.15,0.8,5.8,3.4,13.9,1.9,0.4,8.1,19.6,,0.7,0.5,1.2,0.081,-0.9,-0.4,-1.3,0.1,3174603.0,Secondary Ball Handler,PG,-1.83,0.26,-2.09,0.2,-1.1,-0.03,-1.08
383,Trey Lyles,297.0,25.0,23,358,11.4,0.574,0.444,0.256,2.6,23.2,12.7,5.3,0.8,0.2,5.7,12.9,,0.3,0.4,0.7,0.093,-1.2,-0.7,-1.9,0.0,5500000.0,Stationary Shooter,PF,-2.01,-1.93,-0.08,0.1,-1.55,-1.59,0.04
384,Tristan Thompson,469.0,29.0,45,1046,15.1,0.555,0.011,0.375,14.7,24.5,19.6,6.5,0.9,2.1,13.2,15.4,,1.5,1.2,2.6,0.121,-1.0,-1.1,-2.1,0.0,9258000.0,Roll + Cut Big,PF,0.46,-0.79,1.25,1.8,-0.38,-0.65,0.27
385,Ty Jerome,248.0,23.0,27,650,11.9,0.552,0.607,0.109,1.6,10.6,6.1,23.1,1.2,0.5,13.7,18.3,,0.4,0.4,0.8,0.059,-0.8,-0.9,-1.6,0.1,2303040.0,Secondary Ball Handler,SG,-2.51,-0.74,-1.77,-0.1,-1.82,-0.87,-0.94
386,Tyler Herro,211.0,21.0,48,1472,12.7,0.529,0.418,0.175,1.8,15.8,9.0,17.9,1.1,1.2,11.9,23.5,,-0.3,1.6,1.3,0.041,-0.8,-1.1,-1.9,0.0,3822240.0,Secondary Ball Handler,SG,-1.37,-0.37,-1.0,0.9,-1.09,-0.65,-0.44
387,Tyler Johnson,255.0,28.0,31,522,8.4,0.552,0.711,0.134,1.1,11.0,6.3,7.1,1.1,0.0,8.0,13.6,,0.3,0.3,0.5,0.05,-2.4,-1.4,-3.7,-0.2,2028594.0,Stationary Shooter,SG,-1.9,-0.64,-1.26,0.1,-1.71,-0.81,-0.91
388,Tyrell Terry,464.0,20.0,11,56,6.0,0.318,0.438,0.188,0.0,11.5,5.9,14.1,4.4,0.0,10.4,15.3,,-0.1,0.1,-0.1,-0.05,-7.7,2.2,-5.5,-0.1,1289846.0,Secondary Ball Handler,PG,-0.23,-0.12,-0.11,0.1,-0.32,-0.1,-0.22
389,Tyrese Haliburton,190.0,20.0,53,1580,16.0,0.587,0.484,0.091,2.6,8.7,5.6,23.3,2.1,1.4,12.1,17.6,,2.7,0.3,3.0,0.092,1.7,-0.8,0.9,1.2,3831840.0,Primary Ball Handler,PG,-0.95,0.63,-1.58,1.4,-0.88,0.54,-1.42
390,Tyrese Maxey,315.0,20.0,51,753,12.5,0.508,0.241,0.143,1.3,9.9,5.7,17.2,1.2,1.1,8.2,23.0,,0.2,0.8,1.0,0.062,-2.3,-1.1,-3.4,-0.3,2478840.0,Slasher,SG,-2.19,-0.69,-1.5,0.1,-1.63,-0.63,-1.0
391,Tyus Jones,261.0,24.0,57,1064,15.5,0.513,0.339,0.098,2.0,10.4,6.1,28.5,2.7,0.4,9.9,16.8,,1.4,1.2,2.5,0.114,0.0,0.8,0.7,0.8,7965100.0,Primary Ball Handler,PG,0.0,0.42,-0.42,1.6,0.55,0.54,0.01
392,Udoka Azubuike,23.0,21.0,12,49,10.5,0.622,0.0,0.857,9.0,18.5,14.0,0.0,1.0,6.6,23.7,11.1,,0.0,0.1,0.1,0.111,-5.5,1.2,-4.3,0.0,1977000.0,Roll + Cut Big,C,-1.96,-1.05,-0.91,0.0,-1.2,-0.54,-0.66
393,Victor Oladipo,374.0,28.0,16,540,13.35,0.5065000000000001,0.4164999999999999,0.27999999999999997,1.4749999999999999,14.725,7.999999999999997,21.799999999999997,2.3000000000000003,1.225,13.425000000000002,27.849999999999998,,-0.2749999999999999,0.525,0.25,0.011000000000000005,-1.875,-1.0999999999999999,-3.0,0.075,21000000.0,Secondary Ball Handler,SG,1.18,0.5,0.68,2.5,0.36,0.74,-0.38
394,Vincent Poirier,394.0,27.0,10,39,1.6,0.273,0.083,0.5,17.2,22.2,19.8,6.6,0.0,6.9,21.5,20.5,,-0.2,0.1,-0.1,-0.13,-11.4,-3.2,-14.6,-0.1,2619207.0,Roll + Cut Big,C,-1.0,-0.32,-0.68,0.0,-0.78,-0.19,-0.59
395,Wayne Ellington,140.0,33.0,43,940,12.8,0.636,0.812,0.111,1.4,8.2,4.7,10.0,0.9,0.8,8.1,16.6,,1.4,0.5,1.9,0.097,1.6,-1.6,0.0,0.5,3005225.0,Movement Shooter,SG,-1.87,-0.2,-1.67,0.3,-1.51,-0.23,-1.28
396,Wayne Ellington,140.0,33.0,43,940,12.8,0.636,0.812,0.111,1.4,8.2,4.7,10.0,0.9,0.8,8.1,16.6,,1.4,0.5,1.9,0.097,1.6,-1.6,0.0,0.5,3005225.0,Movement Shooter,SG,-1.87,-0.2,-1.67,0.3,-1.51,-0.23,-1.28
397,Wenyen Gabriel,161.0,23.0,10,61,5.4,0.41,0.5,0.5,14.5,17.9,16.2,12.1,0.8,1.6,31.9,17.4,,-0.1,0.0,-0.1,-0.079,-5.4,-2.3,-7.6,-0.1,1620564.0,Stretch Big,PF,-0.23,-0.34,0.11,0.1,-0.35,-0.42,0.07
398,Wesley Matthews,314.0,34.0,50,965,6.5,0.497,0.792,0.165,1.6,7.2,4.5,6.2,1.6,1.4,8.8,11.2,,0.0,1.3,1.3,0.066,-3.5,0.5,-3.0,-0.3,3623000.0,Movement Shooter,SG,-1.28,-1.31,0.03,0.6,-1.54,-1.88,0.35
399,Will Barton,32.0,30.0,56,1736,11.9,0.538,0.423,0.199,2.6,12.2,7.4,14.0,1.4,1.3,12.7,19.1,,0.8,1.3,2.2,0.06,-0.8,-1.2,-2.0,0.0,13920000.0,Secondary Ball Handler,SF,-0.31,-0.19,-0.11,2.2,-0.09,0.04,-0.13
400,Xavier Tillman,473.0,22.0,48,917,15.0,0.597,0.217,0.182,7.2,17.8,12.4,9.4,2.0,2.7,10.6,14.4,,1.3,1.2,2.5,0.133,-1.3,0.9,-0.3,0.4,1300000.0,Roll + Cut Big,PF,0.29,-0.73,1.02,1.4,-0.65,-1.56,0.9
401,Yuta Watanabe,499.0,26.0,41,549,12.8,0.573,0.485,0.174,6.4,20.2,13.1,7.6,1.8,2.9,9.5,12.4,,0.6,0.7,1.3,0.115,-1.0,0.4,-0.6,0.2,321893.0,Athletic Finisher,SF,-0.36,-1.5,1.14,0.7,-0.78,-1.51,0.72
402,Zach LaVine,279.0,25.0,53,1867,21.6,0.633,0.424,0.268,1.9,14.1,8.1,24.0,1.1,1.3,14.4,31.1,,3.7,1.6,5.3,0.136,4.8,-1.0,3.8,2.7,19500000.0,Primary Ball Handler,SG,0.8,2.44,-1.64,3.9,1.31,2.39,-1.08
403,Zeke Nnaji,357.0,20.0,38,357,10.9,0.615,0.571,0.165,4.2,13.9,9.1,2.9,0.8,1.1,6.7,12.8,,0.5,0.2,0.7,0.096,-0.9,-1.6,-2.5,-0.1,2379840.0,Stretch Big,PF,-3.28,-1.84,-1.43,-0.2,-2.31,-1.68,-0.63
404,Zion Williamson,514.0,20.0,55,1814,27.7,0.654,0.032,0.51,8.9,15.4,12.2,19.4,1.3,1.9,11.3,29.8,,6.9,1.2,8.1,0.214,5.9,-0.3,5.6,3.5,10245480.0,Slasher,PF,3.51,4.09,-0.58,6.6,2.09,2.9,-0.81
